/works/OL118979W	Pot-bouille	|Pot-Bouille is the tenth novel in the Rougon-Macquart series by Émile Zola. The novel is an indictment of the mores of the bourgeoisie of the Second French Empire.

It is set in a Parisian apartment building, a relatively new housing arrangement at the time and its title (roughly translating as stew pot) reflects the disparate and sometimes unpleasant elements lurking behind the building's new façade.|	{"authors": ["/authors/OL32772A"], "subjects": ["Fiction", "Middle class", "Paris (France)", "Embroidery", "History", "Technique", "Machine Embroidery", "Meiji period", "Continental european fiction (fictional works by one author)"], "covers": [10261076]}
/works/OL11904896W	Kastor	A musical play.	{"authors": ["/authors/OL5106026A"], "subjects": ["Musicals", "Librettos"]}
/works/OL11913969W	Precious pills	"An ethnography of the social and medical worlds of a community of Tibetan refugees in India, this book addresses two main questions: first, how has the prolonged displacement of Tibetan refugees affected concepts of health in the exile community? Second, how has exile changed traditional Tibetan medical practices? This important volume not only explores how social changes linked to exile have influenced concepts of health and illness in the Tibetan refugee community but also investigates the contemporary role of traditional Tibetan medicine in exile."--Jacket.	{"authors": ["/authors/OL5113104A"], "subjects": ["Traditional medicine", "Tibetans", "Refugees", "Medical anthropology", "Medicine", "Social conditions", "Traditional medicine, asia", "Refugees, china, tibet autonomous region", "Refugees, india", "Medicine, india", "Chinese Medicine", "Tibetan Medicine", "Socioeconomic Factors", "Social Change", "Psychology", "Asian Continental Ancestry Group", "Ethnology", "Tibetan Traditional Medicine"]}
/works/OL11953216W	Uttarabaṅgera ādibāsī janajībane biẏera gāna	Articles on, and collection of songs, sung at weddings of various tribal people inhabiting northern parts of West Bengal, India.	{"authors": ["/authors/OL5141157A"], "subjects": ["Social life and customs", "Weddings", "Wedding music", "Songs and music", "History and criticism"], "first_publish_date": "2007"}
/works/OL11962236W	Billy and the birdfrogs	Billy must save himself and his eccentric grandmother from a nefarious plot to steal the Manhattan townhouse where, years before, his paleontologist mother discovered a race of exotic creatures living underneath the basement, and then disappeared.	{"authors": ["/authors/OL5148238A"], "subjects": ["Imaginary creatures", "Underground areas", "Grandmothers", "Fiction", "Grandparents, fiction", "Children's fiction", "New york (n.y.), fiction"], "first_publish_date": "2008", "dewey_number": ["[Fic]"], "covers": [9997208]}
/works/OL11966626W	Raṅga dastāveza	Historical study on Hindi theatre and drama; covers the period, 1850-1950.	{"authors": ["/authors/OL5151682A"], "subjects": ["History and criticism", "Theater", "Hindi drama", "History"], "first_publish_date": "2007"}
/works/OL1197123W	Journal of the acts and proceedings of a general Convention of the State of Virginia	Chronical of the official precedings of the seccession of Virginia from the United States of America and subsequent joining with the Confederate States of America.	{"authors": ["/authors/OL120840A"], "subjects": ["Arming of Militia", "Confederacy", "Confederate States of America", "Constitutional history", "Journal of Secret Session", "Ordinances passed", "Politics and government", "Secession"], "first_publish_date": "1861", "covers": [6596634]}
/works/OL119751W	Play with "o" and "g"	A brief tale showing how "o" and "g" can be combined with other letters to form simple words.	{"authors": ["/authors/OL32939A", "/authors/OL3399427A", "/authors/OL2750772A", "/authors/OL7803109A"], "subjects": ["Alphabet", "Children's fiction", "Word games, fiction", "Play, fiction", "Alphabet books", "English language, alphabet, juvenile literature"], "covers": [1908841]}
/works/OL11978379W	Anfās mustaqṭaʻah	Short stories.	{"authors": ["/authors/OL5160363A"], "first_publish_date": "2006"}
/works/OL11978383W	Sīrat al-fuqdān	Arabic fiction; 20th century; history and criticism.	{"authors": ["/authors/OL5160366A"], "subjects": ["Arabic fiction", "Discourse analysis, Narrative", "History and criticism", "Narrative Discourse analysis", "Nostalgia in literature"], "first_publish_date": "2007"}
/works/OL11987904W	Ai xiang hui xi xiang qing san qing ji nian te kan	History of Sarawak Miri Hopoh Association; volume commemorating the 25th anniversary of its youth section and 15th anniversary of its women club.	{"authors": ["/authors/OL5167551A", "/authors/OL6927992A"], "subjects": ["Chinese", "History"], "first_publish_date": "2005"}
/works/OL12004298W	Une psychothérapie existentielle, la logothérapie de Viktor Frankl	Victor Frankl (1905-1997) a fondé une nouvelle approche psychothérapique : la logothérapie après avoir subi l'épreuve de la déportation et la perte de tous les siens. Cette dernière inscrit la dimension du sens et de la parole au sein d'un réalisme personnaliste des valeurs. Le génie de Frankl est d'avoir transposé dans le champ de la médecine mentale, sous la forme d'une thérapie spécifique, l'impulsion de la philosophie de l'existence et de la phénoménologie dans une volonté d'aider à la consolation de la souffrance au sein d'un optimisme tragique.	{"authors": ["/authors/OL5180267A"], "subjects": ["Logotherapy"], "first_publish_date": "2006", "covers": [5361424]}
/works/OL12004836W	Onn Ja'afar	Biography of Onn Jaafar, a Malaysian politician and statesman.	{"authors": ["/authors/OL5180704A"], "subjects": ["Politics and government", "Politicians", "Biography"], "first_publish_date": "2007"}
/works/OL1201798W	Junior thesaurus: in other words II	An illustrated, alphabetical list of words, their synonyms, antonyms, and the shades of meaning between them. Includes an index.	{"authors": ["/authors/OL121292A"], "subjects": ["English language", "Synonyms and antonyms", "Dictionaries, Juvenile", "Juvenile literature", "Juvenile Dictionaries"], "first_publish_date": "1970", "dewey_number": ["423.1"]}
/works/OL12021187W	Taz̲kirah-yi dānishvarān-i Sahāranpūr	Biographical anthology, chiefly Islamic scholars from Sahāranpur, India.	{"authors": ["/authors/OL5190222A"], "subjects": ["Biography", "Muslim Scholars", "Scholars, Muslim", "Muslim scholars"], "first_publish_date": "1990"}
/works/OL12043054W	Managed care and medical expenditures of medicare beneficiaries	"This paper investigates the impact of Medicare HMO penetration on the medical care expenditures incurred by Medicare fee-for-service enrollees.  We find that increasing penetration leads to reduced health care spending on fee-for-service beneficiaries.  In particular, a one percentage point increase in Medicare HMO penetration reduces such spending by .9 percent.  We estimate similar models for various measures of health care utilization and find penetration-induced reductions, consistent with our spending estimates.  Finally, we present evidence that suggests our estimated spending reductions are driven by beneficiaries who have at least one chronic condition"--National Bureau of Economic Research web site.	{"authors": ["/authors/OL5203907A"], "first_publish_date": "2008"}
/works/OL12047341W	Model hubungan kerjasama antara kabupaten/kota dan provinsi dalam penyelenggaraan pemerintahan di Sumatera Barat	Cooperation relation model between sub-provinces/cities and province region on administration implementation in West Sumatera, Indonesia.	{"authors": ["/authors/OL5205792A"], "first_publish_date": "2006"}
/works/OL1204974W	Theory of games and economic behavior	Theory of Games and Economic Behavior is written by mathematician John von Neumann and economist Oskar Morgenstern and  became the groundbreaking text that created the research field of game theory. It is considered the classic work upon which modern-day game theory is based.	{"authors": ["/authors/OL121651A", "/authors/OL149170A"], "subjects": ["Game theory", "Games", "Mathematical Economics", "Probabilities", "Econom\u00eda matem\u00e1tica", "Economisch gedrag", "Jeux, Th\u00e9orie des", "Math\u00e9matiques \u00e9conomiques", "Speltheorie", "Econometria", "Economics", "Economics, Mathematical", "Business / Economics / Finance", "Mathematics", "Business/Economics", "Science/Mathematics", "Economics - Theory", "Biological Sciences", "Business & Economics / Economics / Theory", "Political Science and International Relations", "Economic policy", "Economics, mathematical", "Qa269 .v65 2007", "330.015193"], "first_publish_date": "1944", "covers": [-1]}
/works/OL12053079W	Testament de Tchicaya U Tam'Si	Testament de Tchicaya U Tam'Si s'inscrit dans l'orientation méthodologique d'une lecture linguistique de la poésie. En effet, sur la base de relevés et d'analyses menés avec un esprit de minutie, par un bon maniement des concepts analytiques de l'étude littéraire appliquée à la poésie, Maurie AMURI Mpala-Lutebele a judicieusement su "rendre compte" de l'écriture poétique de Tchicaya U Tam'Si pour avoir accès aux "valeurs" qu'elle lègue à l'Homme	{"authors": ["/authors/OL5210019A"], "subjects": ["Criticism and interpretation"], "first_publish_date": "2008"}
/works/OL12079013W	Infant and early childhood mental health	The authors demonstrate how to use their well-established and documented DIR (Developmental, Individual-Differences, Relationship-Based) model to work with the full range of infant and early childhood challenges. These include interactive problems, such as infants and young children with anxiety disorders, depression, attachment disorders, attentional problems, trauma, and elective mutism; regulatory-sensory processing problems, including infants and young children who are overresponsive and fearful, underresponsive and self-absorbed, sensory craving and overly active and aggressive, as well as those who have difficulty with planning and coordinating action; and neurodevelopmental disorders of relating and communicating, including infants and young children with autism spectrum disorders and other severe developmental challenges.	{"authors": ["/authors/OL5227436A"], "subjects": ["Mental health", "Child psychiatry", "Infant psychiatry", "Infants", "Preschool children", "Toddlers", "Infants, care and hygiene", "Child Development", "Preschool Child", "Early Intervention (Education)", "Methods", "Infant", "Mental Disorders", "Diagnosis", "Therapy", "Mental Health", "Educational Early Intervention"], "first_publish_date": "2006", "covers": [12537261]}
/works/OL121002W	One hungry cat	Tom the cat tries to evenly divide the snacks he has baked for himself and two friends, but after gobbling up a few treats, Tom is faced with a new division problem. Includes division activities.	{"authors": ["/authors/OL19116A"], "subjects": ["Fiction", "Division", "Cats", "Baking", "Juvenile fiction", "Children's fiction", "Baking, fiction", "Cats, fiction"], "first_publish_date": "1997", "dewey_number": ["[E]"], "covers": [385842]}
/works/OL12115272W	al-Arḍ al-yabāb	Mythology; Islamic philosophy; Arab philosophy; Arab countries; intellectual life; Arab literature; history and criticism.	{"authors": ["/authors/OL5251750A"], "subjects": ["Intellectual life", "Arabic literature", "History and criticism"], "first_publish_date": "2007"}
/works/OL12128446W	Feeney's Canadian law of wills	|This book was written by my father, Dean of Law at the University of Ottawa in Canada for about 30 years.
It is basically written for law students and practitioners. Volume one on Probate though it is the shortest is
the best exposition on Canadian wills law available. Volume two on Construction is longer and not as good.|	{"authors": ["/authors/OL5260221A"], "subjects": ["Wills", "Probate law and practice"], "first_publish_date": "2000", "dewey_number": ["346.7105/4"]}
/works/OL1214252W	Out of my later years	|Albert Einstein, among the greatest scientists of all time, was also a man of profound thought and deeply humane feelings. His collected essays offer a fascinating and moving look at one of the twentieth century's leading minds.

Covering a fifteen year period from 1934 to 1950, the contents of this book have been drawn from Einstein's articles, addresses, letters and assorted papers. Through his words, you can understand the man and gain his insight on social, religious, and educational issues.|	{"authors": ["/authors/OL3175986A"], "subtitle": "[Essays]", "subjects": ["Biography", "Relativity (Physics)", "Scientists", "Philosophy", "Physics", "Physicists", "Science", "Famous Persons", "Essays", "Political and social views", "Einstein, albert, 1879-1955", "Relativity (physics)", "Physics, philosophy", "nyt:e-book-nonfiction=2012-01-08", "New York Times bestseller"], "first_publish_date": "1492", "covers": [-1]}
/works/OL1218841W	Politics among Nations	*Politics Among Nations* has been considered by many to be the premiere text in international politics.	{"authors": ["/authors/OL123233A"], "subjects": ["Textbooks", "Relations internationales", "International relations", "Internationale betrekkingen", "Internationale Politik", "Theorie", "Politischer Realismus", "Literary collections", "International relations - general & miscellaneous"], "first_publish_date": "1948", "covers": [4191680, 64841]}
/works/OL12203102W	The fifth horseman	The extraction of oil from the North Sea between Britain and Scandinavia causes a massive collapse of the seabed with the consequent flooding of vast areas of northern Europe - and the tilting of half of Britain beneath the raging ocean. Aliving nightmare engulfs a whole nation as the survivors revert to primal savagery.	{"authors": ["/authors/OL5309045A"], "first_publish_date": "1983", "dewey_number": ["823/.914"]}
/works/OL12267206W	The life of Sir Ernest Shackleton	|“The fascinating, authoritative record of the great British explorer’s life—his background and youth, his Antarctic expeditions and war work, and his last voyage. Written by a friend and fellow explorer who interprets Shackleton’s character with understanding and admirable restraint.”
— A.L.A. Catalog 1926|	{"authors": ["/authors/OL5359131A"], "first_publish_date": "1923"}
/works/OL12283882W	Greasing the piñata	When her father, a former U.S. senator, and brother vanish, only to turn up dead on a Mexican golf course with body parts missing, the senator's estranged daughter Rebecca hires P.I. Cape Weathers to uncover the truth.	{"authors": ["/authors/OL5372374A"], "subjects": ["Cape Weathers (Fictitious character)", "Private investigators", "Legislators", "Fiction", "Mystery fiction", "Fiction, mystery & detective, general"], "first_publish_date": "2008", "dewey_number": ["813/.6"], "covers": [7386642]}
/works/OL12303202W	Min Mudhakkirāt Raʼūf Dhuhnī	Arabic music; composers; ʻAbd al-Wahhāb, Muḥammad; Egyptian musician; imitation in music.	{"authors": ["/authors/OL5387383A"], "subjects": ["Music", "History and criticism"], "first_publish_date": "2001"}
/works/OL12305877W	The secret techniques of bonsai	111 p. : 27 cm	{"authors": ["/authors/OL5389542A"], "subjects": ["Bonsai"], "first_publish_date": "2005", "dewey_number": ["635.9/772"], "covers": [14516282]}
/works/OL12332208W	Handbook of applied dog behavior and training	|"Based on personal observation and reports from toxicological, veterinary, chemical, botanical, and physiological literature, Toxic Plants of North America covers toxic plants - both wild and planted - found on the North American continent north of the Tropic of Cancer.".

"Covers both animal and human intoxications with pertinent information, including: plant morphology and distribution, associated disease problem(s); toxicants and their mechanisms of action, clinical signs and pathologic changes of intoxicants, and treatment approaches.".

"The text's intuitive layout allows readers to either scan the key words, illustrations, and distribution maps as a quick reference or delve into an in-depth review of morphologic features, mechanisms of intoxication, and other relevant information. Includes a glossary of botanical, toxicological, physiological, and chemical terms...plus a comprehensive index and extensive bibliography.".

"Complete information source for: veterinarians, agricultural-extension agents, animal scientists, horticulturists, botanists, toxicologists, physicians, pharmacists, agronomists, wildlife biologists, farmers, ranchers, and the general public."--BOOK JACKET.|	{"authors": ["/authors/OL5409405A"], "subjects": ["Dogs", "Training", "Behavior", "Dogs, training", "Poisonous plants", "Toxic Plants"], "first_publish_date": "2000", "covers": [8656669]}
/works/OL12351299W	The daily art of management	Here's a practical, common-sense guide managers can use to fill skills gaps and master the many roles they play on a daily basis.	{"authors": ["/authors/OL5423742A"], "subjects": ["Leadership", "Management", "Business", "Communication", "Nonfiction"], "first_publish_date": "2008", "dewey_number": ["658"], "covers": [9504368]}
/works/OL1235387W	The dance	16 Full color plates attached separately Etruscan dancer, Brueghel Wedding dance, Ando Courtesan, Renoir Dance at Bougival, Degas Russian dancing girls, Matisse the dance and more including Chagall, Toulouse-lautrec, and more, with not-overwhelming amounts of copy about painters and paintings	{"authors": ["/authors/OL124697A"], "subjects": ["art prints", "dancers", "Dance in art"], "first_publish_date": "1959", "dewey_number": ["758.9"]}
/works/OL12371041W	Responses of plant communities to grazing in the Southwestern United States	Grazing by wild and domestic mammals can have small to large effects on plant communities, depending on characteristics of the particular community and of the type and intensity of grazing. The broad objective of this report was to extensively review literature on the effects of grazing on 25 plant communities of the southwestern U.S. in terms of plant species composition, aboveground primary productivity, and root and soil attributes. Livestock grazing management and grazing systems are assessed, as are effects of small and large native mammals and feral species, when data are available. Emphasis is placed on the evolutionary history of grazing and productivity of the particular communities as determinants of response. After reviewing available studies for each community type, we compare changes in species composition with grazing among community types. Comparisons are also made between southwestern communities with a relatively short history of grazing and communities of the adjacent Great Plains with a long evolutionary history of grazing. Evidence for grazing as a factor in shifts from grasslands to shrublands is considered. An appendix outlines a new community classification system, which is followed in describing grazing impacts in prior sections.	{"authors": ["/authors/OL5438073A"], "subjects": ["Range plants", "Effect of grazing on", "Ecology", "Management", "Grazing"], "first_publish_date": "2006"}
/works/OL12388629W	The anatomist	"Hayes's history of the illustrated medical text "Gray's Anatomy" coincides with the hundred-and-fiftieth anniversary of its first publication. Fascinated by the fact that little was known about the famous book's genesis, Hayes combed through nineteenth-century letters and medical-school records, learning that, besides Henry Gray, the brilliant scholar and surgeon who wrote the text, another anatomist was crucial to the book's popularity: Henry Vandyke Carter, who provided its painstaking drawings. Hayes moves nimbly between the dour streets of Victorian London, where Gray and Carter trained at St. George's Hospital, and the sunnier classrooms of a West Coast university filled with athletic physical therapists in training, where he enrolls in anatomy classes and discovers that "when done well, dissection is very pleasing aesthetically."   - The New Yorker"All laud and honor to Hayes....In perusing the body's 650 muscles and 206 bones, he has made the case that we are, as the psalmist wrote, "fearfully and wonderfully made" and that dissection has an aesthetic all its own. The act of carving open a body becomes, in this context, a perverse act of love, a desecration that consecrates "the extraordinary, the inner architecture of the human form." - The Washington Post"How do you write a book about someone about whom next to nothing is known? For most writers, the answer would be move on to the next subject. But Bill Hayes has an unusual set of skills. The author of previous books on insomnia and blood, he is part science writer, part memoirist, part culture explainer. "The Anatomist," his appealing new book about the man behind Gray's Anatomy, combines his search for the remaining traces of Henry Gray with a memoir of his own experience as a dissection student and a scalpel's-eye tour of the body." - The New York Times"Some of [Hayes's] most memorable writing describes the dissection classes he attended in San Francisco. We are treated to a selection of fascinating anatomical snippets about, for example, how to trace evidence of the sealed hole in the fetal heart through which the mother's blood enters; or how to find the kidney in a cadaver; or that blood flowing out of the heart is first used to feed the heart itself; or, best of all, a structural analysis of how the Queen manages to deliver such a uniquely restrained wave." - Nature: The International Weekly Journal of ScienceThe classic medical text known as Gray's Anatomy is one of the most famous books ever written. Now, on the 150th anniversary of its publication, acclaimed science writer and master of narrative nonfiction Bill Hayes has written the fascinating, never-before-told true story of how this seminal volume came to be. A blend of history, science, culture, and Hayes's own personal experiences, The Anatomist is this author's most accomplished and affecting work to date.With passion and wit, Hayes explores the significance of Gray's Anatomy and explains why it came to symbolize a turning point in medical history. But he does much, much more. Uncovering a treasure trove of forgotten letters and diaries, he illuminates the astonishing relationship between the fiercely gifted young anatomist Henry Gray and his younger collaborator H. V. Carter, whose exquisite anatomical illustrations are masterpieces of art and close observation. Tracing the triumphs and tragedies of these two extraordinary men, Hayes brings an equally extraordinary era--the mid-1800s--unforgettably to life.But the journey Hayes takes us on is not only outward but inward--through the blood and tissue and organs of the human...	{"authors": ["/authors/OL5450640A"], "subtitle": "a true story of Gray's anatomy", "subjects": ["Anatomists", "Anatomy", "Biography", "History", "History, 19th Century", "Nonfiction", "Personal narratives", "Students", "Gray, Henry, -- 1825-1861"], "first_publish_date": "2008", "dewey_number": ["611.0092/2"], "covers": [8229184]}
/works/OL1239864W	Bibliography of Pennsylvania history	"The volume at hand...closes the fifteen-year gap between Wilkinson's Bibliography and the first comprehensive edition of Year's Work.... Included are books and articles published between 1953 and 1967, as well as material overlooked in the original work."--Intro.	{"authors": ["/authors/OL125158A"], "subjects": ["Bibliography", "History", "Bibliographie", "Histoire"], "first_publish_date": "1957", "dewey_number": ["016.9748"], "covers": [6994673]}
/works/OL12423173W	Khāṭirāt-i Ḥujjat al-Islām va al-Muslimīn, Hadī Ghaffārī	Memoirs of a follower and close associate of Rohullah Khomeini, leader of the Islamic revolution.	{"authors": ["/authors/OL5477961A"], "subjects": ["Politics and government"], "first_publish_date": "1995"}
/works/OL1242816W	Le port des brumes	Contains: "Death of a Harbour-Master" and "The Man From Everywhere".	{"authors": ["/authors/OL2660391A"], "subjects": ["Fiction", "Jules Maigret (Fictitious character)", "Police", "Romance literature", "Fiction, mystery & detective, police procedural", "Maigret, jules (fictitious character), fiction", "France, fiction", "Paris (france), fiction", "Continental european fiction (fictional works by one author)", "Kriminalfall"], "first_publish_date": "1932", "dewey_number": ["843.91", "843/.912"], "covers": [9153863, -1, 10872314, 12699802]}
/works/OL1242936W	La nuit du carrefour	A classic among Simenons, this is the story of Maigret's night vigil at the Three Widows' Crossroads, where the body of a Jewish diamond-merchant had been found. Pompous M. Michonnet, at one house, owned the car containing the corpse; aristocratic Carl Andersen, the Dane, owned the garage containing the car; and vulgar M. Oscar, at the service-station, simply sold petrol to all-comers. None of them knew a thing. Then the victim's widow is shot dead at Maigret's feet, and he plunges into action to uncover a tight little criminal web with a woman at the center of it.	{"authors": ["/authors/OL2660391A"], "subjects": ["Fiction", "Jules Maigret (Fictitious character)", "Police", "Fiction, mystery & detective, police procedural", "Maigret, jules (fictitious character), fiction", "Paris (france), fiction", "Fiction, crime", "Detective and mystery stories", "French fiction", "Mystery fiction", "mystery", "thriller", "Kriminalfall", "Continental european fiction (fictional works by one author)", "France, fiction"], "first_publish_date": "1931", "dewey_number": ["843.912", "843.91"], "covers": [7504624, -1, 11450371, 12692202]}
/works/OL12434900W	PCs just the steps for dummies	Your first PC can be intimidating. You're probably panicky that you'll hit a wrong key and send your information to some high-tech black hole or cause your PC to self-destruct. Not to worry. PCs Just the Steps For Dummies gives you simple directions for getting stuff done with your PC--everything from turning it on to using the Internet or a network. The book's design features two columns, with numbered step-by-step instructions on one side and corresponding illustrations, screen shots, or photos on the other. You just pick the task you want to do and look up practical, no-nonsense how-to. This guide covers:    Hardware basics and peripherals, including printers, faxes, and scanners  Working with Windows XP, including managing memory and working with files and folders  Working with sound and video  Going online, searching the Web with Internet Explorer, and e-mailing with Outlook Express  Networking, i...	{"authors": ["/authors/OL5486422A"], "subjects": ["Computer Technology", "Microcomputers", "Handbooks, manuals", "Nonfiction", "Handbooks, manuals, etc"], "first_publish_date": "2006", "dewey_number": ["004.16"], "covers": [7107883]}
/works/OL12446205W	Village infrastructure to cope with the environment	Visit [[http://www.salekseraj.com/VICE.htm]] for PDF version of these documents.	{"authors": ["/authors/OL5494501A", "/authors/OL6793583A"], "subjects": ["Housing", "Housing policy", "Design and construction", "Designs and plans", "Rural Housing", "Rehabilitation", "Disaster victims", "Emergency housing", "Emergency housing -- Bangladesh -- Designs and plans", "Housing, Rural -- Bangladesh -- Designs and plans", "Disaster victims -- Rehabilitation -- Bangladesh", "Congresses"], "first_publish_date": "2000", "dewey_number": ["690.22"], "covers": [5543066]}
/works/OL12460843W	Viability and appropiateness of selling flowers via net	This is a dissertaion work submitted with partial fullfilment of the requirements of M. Sc. in Business Information Systems degree supervised by the Prof. Dr. David Preston of the University of East London, UK. The research work is all about looking into the UK florist industry of how they are dealing with the selling flowers over the Internet and viability and appropriateness of doing business through Internet.	{"authors": ["/authors/OL5504583A"], "first_publish_date": "2000"}
/works/OL12465218W	Itihāsa, samājavicāra, āṇi Keśavasuta	Study on the works of Kr̥shṇājī Keśava Damale, 1866-1905, Marathi author, and 19th century Marathi culture and literature.	{"authors": ["/authors/OL5507724A"], "subjects": ["Marathi literature", "Maharashtra (India)", "Civilization", "Criticism and interpretation", "History and criticism"], "first_publish_date": "2005"}
/works/OL12512873W	Nareśa Mehatā kā kāvya	Cultural study on the poetic works of Naresh Mehata, b. 1922, Hindi author.	{"authors": ["/authors/OL5542999A"], "subjects": ["Culture in literature", "Poetic works"], "first_publish_date": "2007"}
/works/OL12610867W	al-Masraḥīyah fī al-adab al-ʻArabī al-ḥadīth	On Arabic drama; Poetic plays; Arab countries; Modern Arabic literature; history and criticism.	{"authors": ["/authors/OL5616873A"], "subjects": ["Arabic Verse drama", "Arabic drama", "History and criticism", "Verse drama, Arabic"], "first_publish_date": "1997"}
/works/OL12623162W	The finals	"History of 100 years of National Rugby League finals."--Provided by publisher.	{"authors": ["/authors/OL5626147A"], "subjects": ["History", "Rugby League football players", "Rugby League football"], "first_publish_date": "2008", "dewey_number": ["796.3338"], "covers": [13893715]}
/works/OL12652126W	Le mur de l'Atlantique	Les bunkers du Mur de l'Atlantique en France appartiennent au patrimoine militaire en particulier et plus largement au patrimoine national et à la mémoire collective. Cet ouvrage aborde et étudie ces bunkers sous un angle patrimonial. Au carrefour d'une étude historique, archéologique, patrimoniale et artistique, le spécialiste y trouvera une vision nouvelle pouvant enrichir et transformer sa réflexion tandis que le curieux y découvrira les principaux éléments qui lui permettront d'appréhender différemment ces architectures de béton.	{"authors": ["/authors/OL5645544A"], "subjects": ["Fortification", "Conservation and restoration"], "first_publish_date": "2003", "dewey_number": ["720"]}
/works/OL12695509W	Qiṣṣatī maʻa al-ṣiḥāfah-- wa-al-ḥayāh	Journalists; poets; biography.	{"authors": ["/authors/OL5677758A"], "subjects": ["Journalists", "Biography"], "first_publish_date": "2004"}
/works/OL12749286W	Kabuki	Strikingly illustrated account of the colorful traditions, history, and pageantry of the remarkable Japanese theatre.	{"authors": ["/authors/OL5718628A"], "subjects": ["Kabuki", "Theater"], "first_publish_date": "1967", "covers": [9310484]}
/works/OL12772661W	Leonard Posch	Presents an introduction to the life and work of the German portrait medalist and sculptor Leonhard Posch (1750-1831) along with a catalogue raisonné of his work. The catalog lists 1038 works, and these include works of questionable attribution and works lost. The artist's media were various and included iron, bronze, porcellan, and plaster. The descriptions are accompanied for the most part by black and white illustrations.	{"authors": ["/authors/OL5736300A"], "subjects": ["Catalogues raisonn\u00e9s"], "first_publish_date": "2002", "dewey_number": ["730.92"]}
/works/OL12796079W	Ḥafrīyāt naqdīyah	Arabic literature; 20th century; history and criticism.	{"authors": ["/authors/OL5754305A"], "subjects": ["Criticism", "Arabic literature", "History and criticism"], "first_publish_date": "2006"}
/works/OL12812172W	Review of elementary mathematics	Over 119,000 copies sold of the first edition. More than 500,000 students enrolled in this course. Introductory, remedial, and refresher courses at high schools, junior and senior colleges; in adult ed, and GED prep. Students can use with any textbook. Perfect for self-study.	{"authors": ["/authors/OL5766705A"], "subjects": ["Education", "Mathematics", "Nonfiction", "Study Aids & Workbooks", "Mathematics, study and teaching (elementary)"], "first_publish_date": "1977"}
/works/OL12828414W	Landbevölkerung und Wahlverhalten	Wie kam es zu den auffallenden Wahlerfolgen der DNVP im Jahre 1924? Wer wählte die DNVP dort, wo die Partei ihre besten Ergebnisse erzielte, nämlich im ländlichen Raum Pommerns und Ostpreußens? Welche Ursachen motivierten dieses Wahlverhalten? Die Tabellen machen das Werk ebenso wie seine differenzierte Untergliederung auch für Lehrzwecke sowie für interessierte Laien zu einem zielführenden Wegweiser durch dieses schwierige Untersuchungsfeld.	{"authors": ["/authors/OL5779622A"], "subjects": ["Deutschnationale Volkspartei", "History"], "first_publish_date": "2004"}
/works/OL12845415W	Mudhakkirāt muwallad ṭayyib	Short story.	{"authors": ["/authors/OL5792842A"], "first_publish_date": "2006"}
/works/OL12885W	Hey, dollface	Two 15-year-old classmates are loving and devoted "best friends," but the time comes when they must ask themselves a hard question about their relationship.	{"authors": ["/authors/OL22587A"], "subjects": ["Juvenile fiction", "Friendship", "Fiction", "Fiction in English", "Coming out (Sexual orientation)", "Lesbian teenagers", "Children's fiction", "Adolescence, fiction"], "first_publish_date": "1978", "covers": [11450009]}
/works/OL12909W	Beyond Words	Beyond Words n (1.) Terms or names that point to the realm of mystery and depth that lies beyond our ordinary experience. (2.) The reality that is beyond even the power of beyond words to convey, and that can be known only by experiencing it for yourself."A word a day to keep the demons at bay." This is how Frederick Buechner likes to describe this witty and incisive dictionary. A daily devotional from one of today's greatest spiritual writers, Beyond Words offers 366 entries from Buechner's three alphabet books, Wishful Thinking, Peculiar Treasures, and Whistling in the Dark, including a new Introduction and nineteen new entries.Providing definitions of both sacred and ordinary words, as well as biblical characters, Buechner unabashedly brings his fresh perspective to words, concepts, and characters we thought we understood. This is a great introduction to Buechner's work as well as a library staple for those already well versed in his writing. It is Buechner at his best. Whether readers find themselves tearful from a deeply moving insight or laughing out loud at an unexpected turn of phrase, they will always feel uplifted, illuminated, and enchanted by the wisdom of Frederick Buechner.	{"authors": ["/authors/OL22593A"], "subjects": ["Nonfiction", "Religion & Spirituality", "Devotional calendars", "Faith", "Spiritual life, christianity"], "first_publish_date": "May 11, 2004", "covers": [30294]}
/works/OL12927800W	Pemanfaatan cagar budaya dalam pembentukan wawasan kebangsaan (nation building character) di Surabaya	Utilization of historic sites and antiquities for national character building in Surabaya, Indonesia; research report.	{"authors": ["/authors/OL5855784A"], "first_publish_date": "2007"}
/works/OL13100830W	Journal of the American Oriental Society	|"Proceedings" or "Select minutes of meetings" are included in each volume (except v. 3, 12).

List of members in each volume.|	{"authors": ["/authors/OL5994998A"], "subjects": ["American Oriental Society", "Oriental philology", "History", "Inscriptions", "Sanskrit language", "Arabic language", "Pali language", "Periodicals", "Journals", "Oriental Philology", "Philologie orientale", "P\u00e9riodiques", "Associations", "Ori\u00ebntalistiek", "Civilisation orientale", "Philologie", "Langue orientale"], "first_publish_date": "1851", "covers": [6747158, 5569832, 6019840]}
/works/OL13150129W	The American Kennel Club Stud-book	|A book of great knowledge and wealth of information on how dogs were shown and 
titles they achieved .  Listing of  Champions and titles they won in that specific year. 
Also listing pedigrees on dogs registered and shown..|	{"authors": ["/authors/OL6049019A"], "first_publish_date": "1880"}
